VIEW______ MESH______ cloud001			-2700.0, -300.0,    0.0,   0.0,   0.0,   0.0,   2.0,   2.0,
VIEW______ MESH______ cloud001			-1800.0, -200.0,    0.0,   0.0,   0.0,   0.0,   2.0,   2.0,
VIEW______ MESH______ cloud001			 -900.0, -250.0,    0.0,   0.0,   0.0,   0.0,   2.0,   2.0,
VIEW______ MESH______ cloud001			    0.0, -300.0,    0.0,   0.0,   0.0,   0.0,   2.0,   2.0,
VIEW______ MESH______ cloud001			  900.0, -200.0,    0.0,   0.0,   0.0,   0.0,   2.0,   2.0,
VIEW______ MESH______ cloud001			 1800.0, -250.0,    0.0,   0.0,   0.0,   0.0,   2.0,   2.0,
VIEW______ MESH______ cloud001			 2700.0, -200.0,    0.0,   0.0,   0.0,   0.0,   2.0,   2.0,

HIT_______ MESH______ ground_hit2		-3000.0,    0.0,    0.0,   0.0,   0.0,  90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-2400.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 2400.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 3000.0,    0.0,    0.0,   0.0,   0.0,  90.0,   1.0,   1.0,

END_______

