BACK_VIEW_ MESH______ new_s3_back1		 -5000.0,  400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 -4000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 -4000.0,  300.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 -3000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 -3000.0,  400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 -2000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 -2000.0,  100.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 -1000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 -1000.0,  500.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			     0.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back3		     0.0,    0.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  1000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back3		  1000.0,    0.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  2000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		  2000.0,  250.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  3000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back3		  3000.0,  400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  4000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		  4000.0,  250.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  5000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		  5000.0,  450.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  6000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		  6000.0,  500.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  7000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		  7000.0,  300.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  8000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		  8000.0,  200.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			  9000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		  9000.0,  350.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 10000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 10000.0,  450.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 11000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 11000.0,  400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 12000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back3		 12000.0,  250.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 13000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back3		 13000.0,  400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 14000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 14000.0,  200.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 15000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 15000.0,  350.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 16000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		 16000.0,  250.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 17000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 17000.0,  400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 18000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 18000.0,  500.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 19000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 19000.0,  350.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 20000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		 20000.0,  200.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 21000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		 21000.0,  300.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 22000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back4		 22000.0,  400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 23000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 23000.0,  450.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 24000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 24000.0,  500.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 25000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 25000.0,  300.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 26000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back3		 26000.0,  200.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 27000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 27000.0,  450.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 28000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back3		 28000.0,  350.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 29000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 29000.0,  200.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 30000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 30000.0,  500.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 31000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 31000.0,  350.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 32000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 32000.0,  300.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 33000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back3		 33000.0,  400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 34000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 34000.0,  200.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 35000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back1		 35000.0,  450.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 36000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ new_s3_back2		 36000.0,  300.0,    1000.0,   0.0,   0.0,   0.0,   1.0,  1.0,
BACK_VIEW_ MESH______ ground002			 37000.0,    0.0,       0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
